,pessoa,tempo,emocoes
119,0,244.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
120,0,246.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
121,0,248.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
122,0,250.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
123,0,252.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
124,0,254.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
125,0,256.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
126,0,258.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
127,0,260.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
128,0,262.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
129,0,264.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
130,0,268.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
131,0,270.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
132,0,272.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
133,0,274.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
134,0,276.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
135,0,280.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
136,0,282.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
137,0,284.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
138,0,286.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
139,0,288.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
140,0,290.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
141,0,292.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
142,0,294.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
143,0,296.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
144,0,298.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
145,0,300.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
146,0,302.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
147,0,304.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
148,0,306.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
149,0,308.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
150,0,310.0,"['Anticipation', 'Confidence', 'Excitement', 'Fatigue', 'Happiness', 'Peace']"
151,0,312.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
152,0,314.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fear', 'Happiness', 'Pain', 'Sensitivity', 'Surprise', 'Sympathy']"
153,0,316.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fear', 'Happiness', 'Pain', 'Sensitivity', 'Surprise', 'Sympathy']"
154,0,318.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
155,0,320.0,"['Affection', 'Annoyance', 'Anticipation', 'Excitement', 'Fear', 'Happiness', 'Sensitivity', 'Surprise', 'Sympathy']"
156,0,322.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
157,0,324.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
158,0,326.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
159,0,328.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
160,0,330.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
161,0,332.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
162,0,334.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
163,0,336.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
164,0,338.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
165,0,340.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
166,0,342.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
167,0,344.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
168,0,346.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
169,0,348.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
170,0,350.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
171,0,352.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
172,0,354.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
173,0,356.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
174,0,358.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
175,0,360.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
176,0,362.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
177,0,364.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
178,0,366.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
179,0,368.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
180,0,370.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
181,0,372.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
182,0,374.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
183,0,376.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
184,0,378.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
185,0,380.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
186,0,382.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
187,0,384.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
188,0,386.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
189,0,388.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
190,0,390.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
191,0,392.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
192,0,394.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
193,0,396.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
194,0,398.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
195,0,400.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
196,0,402.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
197,0,404.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
198,0,406.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
199,0,408.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
200,0,410.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
201,0,412.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
202,0,414.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
203,0,416.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
204,0,418.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
205,0,420.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
206,0,422.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
207,0,424.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
208,0,426.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
209,0,428.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
210,0,430.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
211,0,432.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
212,0,434.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
213,0,436.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
214,0,438.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
215,0,440.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
216,0,442.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
217,0,444.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
218,0,446.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
219,0,448.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
220,0,450.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
221,0,452.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
222,0,454.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
223,0,456.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
224,0,458.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
225,0,460.0,"['Affection', 'Annoyance', 'Anticipation', 'Disquietment', 'Embarrassment', 'Excitement', 'Fear', 'Happiness', 'Pain', 'Sensitivity', 'Surprise', 'Sympathy']"
226,0,462.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
227,0,464.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
228,0,466.0,"['Affection', 'Annoyance', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
229,0,468.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
230,0,470.0,"['Affection', 'Annoyance', 'Anticipation', 'Aversion', 'Disquietment', 'Embarrassment', 'Fatigue', 'Fear', 'Happiness', 'Pain', 'Peace', 'Sadness', 'Sensitivity', 'Surprise', 'Sympathy']"
